"","CLLT_FP_PRNO","INCB_DVSN","ETRS_YM","FIRE_YM","BEFO_JOB","EDGB","BRCH_CODE","ETRS_YM_YEAR","FIRE_YM_YEAR"
"7106",23017,"R","199302","200506","기타","고졸",118,1993,2005
"7107",30699,"R","199905","200211","기타","고졸",193,1999,2002
"7108",30580,"R","199909","200006","기타","고졸",82,1999,2000
"7109",29665,"R","199910","200211","기타","고졸",62,1999,2002
"7110",20461,"R","198510","200201","기타","고졸",62,1985,2002
"7111",30646,"R","199909","200009","무직","고졸",84,1999,2000
"7112",23358,"R","199411","200710","기타","고졸",151,1994,2007
"7113",27906,"R","199812","200710","기타","전문대졸",58,1998,2007
"7114",30078,"R","199912","200102","회사원","고졸",38,1999,2001
"7115",30031,"R","199910","200105","기타","고졸",14,1999,2001
"7116",24958,"R","199604","200102","기타","고졸",69,1996,2001
"7117",31227,"R","199907","200008","무직","고졸",150,1999,2000
"7118",904,"R","200001","200107","기타","고졸",29,2000,2001
"7119",30618,"R","199912","200109","기타","고졸",88,1999,2001
"7120",30589,"R","199910","200301","기타","고졸",82,1999,2003
"7121",21196,"R","198807","200707","기타","고졸",147,1988,2007
"7122",22913,"R","199310","200011","기타","고졸",42,1993,2000
"7123",31441,"R","199908","200409","기타","#",204,1999,2004
"7124",530,"R","200006","200010","무직","고졸",17,2000,2000
"7125",1380,"R","200001","200106","무직","고졸",118,2000,2001
"7126",21677,"R","199009","200212","기타","고졸",80,1990,2002
"7127",988,"R","200009","200101","기타","고졸",32,2000,2001
"7128",1025,"R","200005","200112","무직","고졸",32,2000,2001
"7129",29900,"R","199909","200303","기타","고졸",127,1999,2003
"7130",25646,"P","199607","999912","기타","고졸",163,1996,9999
"7131",2177,"R","200012","200204","기타","고졸",61,2000,2002
"7132",21749,"R","199012","200410","기타","고졸",106,1990,2004
"7133",25038,"R","199608","200903","사기업체","고졸",23,1996,2009
"7134",2920,"R","200101","200612","기타","#",88,2001,2006
"7135",22084,"R","199104","200208","기타","고졸",118,1991,2002
"7136",1550,"R","200009","200207","기타","고졸",105,2000,2002
"7137",3418,"R","200103","200806","기타","고졸",150,2001,2008
"7138",1505,"R","200006","200305","무직","고졸",100,2000,2003
"7139",24303,"R","199502","200202","기타","고졸",45,1995,2002
"7140",2809,"R","200103","200310","기타","고졸",46,2001,2003
"7141",1432,"R","200011","200409","기타","고졸",122,2000,2004
"7142",3483,"R","200104","200110","기타","고졸",125,2001,2001
"7143",22805,"R","199310","200404","기타","고졸",14,1993,2004
"7144",31076,"R","199904","200307","기타","고졸",146,1999,2003
"7145",2499,"R","200105","200202","기타","고졸",14,2001,2002
"7146",768,"R","200003","200202","무직","고졸",38,2000,2002
"7147",2284,"R","200109","200202","무직","고졸",31,2001,2002
"7148",1513,"R","200001","200304","기타","중졸",100,2000,2003
"7149",3074,"R","200107","200209","기타","#",103,2001,2002
"7150",178,"R","200001","200408","기타","#",204,2000,2004
"7151",29797,"R","199908","200210","기타","고졸",16,1999,2002
"7152",24665,"R","199506","200802","기타","전문대졸",150,1995,2008
"7153",1304,"R","200012","200412","기타","고졸",84,2000,2004
"7154",26072,"R","199707","200708","기타","#",49,1997,2007
"7155",3329,"R","200108","200301","기타","고졸",160,2001,2003
"7156",3923,"R","200111","200501","보험관계인","전문대졸",221,2001,2005
"7157",2229,"R","200106","200504","기타","#",204,2001,2005
"7158",4096,"R","200202","200905","기타","고졸",17,2002,2009
"7159",5114,"R","200203","200603","무직","고졸",99,2002,2006
"7160",2256,"R","200103","200308","기타","고졸",75,2001,2003
"7161",418,"R","200010","200301","기타","고졸",25,2000,2003
"7162",4387,"R","200208","200309","기타","고졸",32,2002,2003
"7163",5406,"R","200206","200507","보험관계인","고졸",14,2002,2005
"7164",27756,"R","199801","200310","기타","고졸",16,1998,2003
"7165",5714,"R","200301","200507","보험관계인","전문대졸",14,2003,2005
"7166",25281,"R","199606","200604","기타","고졸",44,1996,2006
"7167",5533,"R","200210","200607","기타","고졸",76,2002,2006
"7168",3965,"R","200111","201001","보험관계인","중졸",288,2001,2010
"7169",4182,"R","200209","200407","기타","고졸",13,2002,2004
"7170",7380,"R","200402","200503","기타","#",32,2004,2005
"7171",1825,"R","200001","200809","기타","#",163,2000,2008
"7172",7760,"R","200405","200810","기타","#",38,2004,2008
"7173",6445,"R","200308","200410","기타","#",86,2003,2004
"7174",258,"R","200005","200611","무직","고졸",55,2000,2006
"7175",8083,"R","200407","200808","기타","#",205,2004,2008
"7176",25531,"P","199610","999912","기타","#",146,1996,9999
"7177",16816,"R","201009","201012","보험관계인","#",204,2010,2010
"7178",27396,"R","199702","200209","기타","대학졸",96,1997,2002
"7179",5575,"R","200212","200710","보험관계인","고졸",98,2002,2007
"7180",3556,"P","200104","999912","보험관계인","고졸",160,2001,9999
"7181",23686,"R","199411","201408","기타","고졸",113,1994,2014
"7182",642,"R","200012","201006","기타","#",23,2000,2010
"7183",24807,"R","199503","201109","경찰","고졸",96,1995,2011
"7184",25270,"P","199608","999912","기타","#",318,1996,9999
"7185",5846,"R","200303","200607","무직","전문대졸",44,2003,2006
"7186",2248,"P","200103","999912","기타","고졸",75,2001,9999
"7187",3511,"P","200108","999912","무직","#",154,2001,9999
"7188",5908,"R","200303","200509","기타","고졸",84,2003,2005
"7189",5999,"R","200304","200511","기타","#",116,2003,2005
"7190",30042,"R","199901","201604","기타","고졸",78,1999,2016
"7191",5937,"R","200305","200406","기타","고졸",193,2003,2004
"7192",4111,"R","200203","200808","기타","#",124,2002,2008
"7193",3189,"R","200104","200709","보험관계인","고졸",196,2001,2007
"7194",6040,"R","200305","200310","기타","고졸",165,2003,2003
"7195",24164,"R","199506","200711","기타","#",14,1995,2007
"7196",6271,"R","200307","200511","기타","#",118,2003,2005
"7197",23935,"R","199504","200503","기타","#",75,1995,2005
"7198",26010,"P","199701","999912","기타","고졸",17,1997,9999
"7199",30969,"R","199910","201603","무직","대학졸",116,1999,2016
"7200",24442,"R","199510","200703","기타","고졸",123,1995,2007
"7201",6388,"P","200308","999912","기타","#",19,2003,9999
"7202",25737,"P","199605","999912","기타","고졸",125,1996,9999
"7203",6767,"R","200310","200606","기타","#",122,2003,2006
"7204",5929,"R","200301","200601","기타","고졸",118,2003,2006
"7205",20926,"P","198711","999912","기타","#",58,1987,9999
"7206",6987,"R","200312","200408","기타","고졸",80,2003,2004
"7207",6790,"R","200310","200404","기타","#",90,2003,2004
"7208",5165,"R","200202","200504","보험관계인","고졸",198,2002,2005
"7209",2449,"R","200107","200812","기타","고졸",13,2001,2008
"7210",7178,"R","200401","200408","기타","고졸",82,2004,2004
"7211",1977,"R","200001","200409","무직","전문대졸",158,2000,2004
"7212",20458,"R","198509","200506","학생","고졸",78,1985,2005
"7213",31198,"R","199908","200611","무직","고졸",167,1999,2006
"7214",30976,"R","199912","200707","무직","고졸",196,1999,2007
"7215",4509,"R","200212","201001","기타","고졸",80,2002,2010
"7216",5180,"R","200202","200905","보험관계인","대학졸",260,2002,2009
"7217",7340,"R","200402","200702","기타","고졸",107,2004,2007
"7218",30578,"R","199911","201201","무직","#",82,1999,2012
"7219",22418,"R","199207","200808","기타","고졸",37,1992,2008
"7220",25686,"R","199607","200712","기타","#",150,1996,2007
"7221",7829,"R","200405","200903","기타","#",58,2004,2009
"7222",7715,"R","200404","200406","기타","#",12,2004,2004
"7223",5634,"R","200305","200409","기타","#",204,2003,2004
"7224",7509,"P","200403","999912","기타","#",80,2004,9999
"7225",24804,"P","199502","999912","기타","대학졸",96,1995,9999
"7226",4772,"R","200212","200501","기타","고졸",146,2002,2005
"7227",794,"R","200008","200710","무직","#",120,2000,2007
"7228",22589,"R","199202","200604","기타","고졸",136,1992,2006
"7229",22144,"P","199103","999912","기타","고졸",146,1991,9999
"7230",12550,"R","200708","200910","기타","대학졸",16,2007,2009
"7231",1722,"P","200005","999912","기타","대학졸",141,2000,9999
"7232",13145,"R","200801","201003","기타","전문대졸",280,2008,2010
"7233",13631,"R","200805","201501","보험관계인","중졸",172,2008,2015
"7234",13690,"R","200806","200911","기타","#",25,2008,2009
"7235",13039,"R","200801","201206","기타","고졸",82,2008,2012
"7236",13930,"R","200808","201003","기타","#",88,2008,2010
"7237",13640,"R","200805","200910","기타","대학졸",150,2008,2009
"7238",23436,"R","199401","201407","기타","고졸",38,1994,2014
"7239",14492,"R","200812","200904","영업직(판","#",112,2008,2009
"7240",13995,"R","200808","201403","기타","고졸",21,2008,2014
"7241",14088,"P","200809","999912","기타","#",13,2008,9999
"7242",13661,"R","200806","201002","기타","고졸",19,2008,2010
"7243",12973,"R","200712","201409","자영업","고졸",150,2007,2014
"7244",21295,"P","198903","999912","사기업체","#",21,1989,9999
"7245",13305,"R","200803","201104","보험관계인","#",270,2008,2011
"7246",6762,"P","200310","999912","기타","#",37,2003,9999
"7247",14175,"R","200809","201009","보험관계인","대학졸",263,2008,2010
"7248",14210,"R","200810","200911","기타","#",86,2008,2009
"7249",8556,"R","200409","201201","보험관계인","고졸",86,2004,2012
"7250",15177,"R","200906","201004","보험관계인","#",186,2009,2010
"7251",12291,"R","200706","201409","기타","#",160,2007,2014
"7252",15112,"R","200906","201111","기타","대학졸",154,2009,2011
"7253",9650,"R","200507","201004","기타","대학졸",45,2005,2010
"7254",13401,"R","200803","201501","자영업","고졸",57,2008,2015
"7255",29819,"R","199904","201010","회사원","고졸",25,1999,2010
"7256",13351,"R","200803","201606","기타","전문대졸",42,2008,2016
"7257",14972,"R","200905","201012","기타","대학졸",38,2009,2010
"7258",13073,"R","200801","201103","기타","고졸",11,2008,2011
"7259",23848,"P","199404","999912","기타","#",167,1994,9999
"7260",14740,"R","200903","201006","보험관계인","대학졸",96,2009,2010
"7261",13771,"R","200806","201402","보험관계인","중졸",155,2008,2014
"7262",14115,"R","200809","201005","영업직(판","대학졸",57,2008,2010
"7263",15223,"R","200907","201009","기타","고졸",38,2009,2010
"7264",13277,"R","200803","201502","영업직(판","전문대졸",143,2008,2015
"7265",15320,"R","200908","201010","기타","전문대졸",145,2009,2010
"7266",8780,"P","200412","999912","기타","전문대졸",111,2004,9999
"7267",13140,"R","200801","201012","보험관계인","고졸",166,2008,2010
"7268",13551,"R","200805","201010","기타","고졸",11,2008,2010
"7269",15640,"R","200910","201402","보험관계인","대학졸",280,2009,2014
"7270",15319,"R","200908","201306","기타","대학졸",120,2009,2013
"7271",20512,"R","198511","201008","학생","중졸",160,1985,2010
"7272",12475,"R","200707","201006","보험관계인","#",291,2007,2010
"7273",15417,"R","200909","201203","기타","고졸",146,2009,2012
"7274",15898,"P","201001","999912","기타","고졸",146,2010,9999
"7275",16294,"R","201004","201103","기타","고졸",59,2010,2011
"7276",15419,"R","200909","201205","기타","전문대졸",38,2009,2012
"7277",13646,"P","200805","999912","보험관계인","#",291,2008,9999
"7278",15524,"R","200910","201201","기타","고졸",75,2009,2012
"7279",14105,"P","200809","999912","영업직(판","#",158,2008,9999
"7280",16309,"R","201004","201105","기타","고졸",19,2010,2011
"7281",15000,"R","200905","201202","보험관계인","#",51,2009,2012
"7282",14704,"P","200903","999912","기타","대학졸",19,2009,9999
"7283",3135,"P","200111","999912","기타","#",106,2001,9999
"7284",24971,"P","199605","999912","학생","고졸",16,1996,9999
"7285",3678,"P","200107","999912","기타","고졸",121,2001,9999
"7286",16890,"R","201010","201306","보험관계인","전문대졸",300,2010,2013
"7287",16638,"R","201008","201206","보험관계인","고졸",276,2010,2012
"7288",16198,"R","201003","201104","보험관계인","고졸",269,2010,2011
"7289",7047,"P","200312","999912","기타","고졸",37,2003,9999
"7290",15812,"R","200912","201504","기타","#",32,2009,2015
"7291",17003,"R","201011","201203","보험관계인","#",51,2010,2012
"7292",14911,"R","200904","201403","일반기업","대학졸",158,2009,2014
"7293",16353,"R","201005","201510","기타","고졸",45,2010,2015
"7294",17439,"P","201104","999912","보험관계인","고졸",330,2011,9999
"7295",10249,"R","200601","201308","일반기업","고졸",116,2006,2013
"7296",11877,"R","200702","201301","교육부문","고졸",125,2007,2013
"7297",17154,"R","201101","201111","보험관계인","#",51,2011,2011
"7298",16523,"P","201007","999912","기타","대학졸",125,2010,9999
"7299",17792,"R","201107","201211","기타","대학졸",106,2011,2012
"7300",16345,"R","201005","201202","보험관계인","#",284,2010,2012
"7301",17952,"R","201109","201601","기타","고졸",56,2011,2016
"7302",11766,"P","200701","999912","기타","대학졸",170,2007,9999
"7303",15553,"R","200910","201502","기타","전문대졸",136,2009,2015
"7304",17886,"R","201108","201507","기타","대학졸",103,2011,2015
"7305",16391,"P","201005","999912","기타","전문대졸",50,2010,9999
"7306",17485,"P","201104","999912","보험관계인","고졸",268,2011,9999
"7307",17711,"R","201106","201407","기타","#",23,2011,2014
"7308",18040,"P","201110","999912","보험관계인","#",287,2011,9999
"7309",17206,"R","201102","201303","기타","고졸",111,2011,2013
"7310",14978,"P","200905","999912","일반기업","대학졸",125,2009,9999
"7311",18674,"R","201208","201308","기타","고졸",118,2012,2013
"7312",17814,"R","201108","201408","보험관계인","대학졸",320,2011,2014
"7313",17379,"R","201104","201302","회사원","전문대졸",191,2011,2013
"7314",18903,"R","201211","201401","회사원","전문대졸",171,2012,2014
"7315",17913,"R","201109","201306","기타","#",154,2011,2013
"7316",18854,"R","201210","201304","보험관계인","#",51,2012,2013
"7317",18712,"R","201208","201309","보험관계인","고졸",274,2012,2013
"7318",18533,"R","201206","201310","기타","고졸",47,2012,2013
"7319",17852,"R","201108","201506","기타","#",275,2011,2015
"7320",18282,"R","201202","201304","금융부문","#",11,2012,2013
"7321",13683,"R","200806","201409","기타","고졸",84,2008,2014
"7322",18726,"R","201209","201312","기타","#",29,2012,2013
"7323",19058,"P","201301","999912","기타","고졸",125,2013,9999
"7324",18792,"P","201209","999912","기타","#",42,2012,9999
"7325",19059,"R","201301","201312","보험관계인","#",51,2013,2013
"7326",23632,"P","199402","999912","기타","대학졸",84,1994,9999
"7327",19234,"R","201303","201401","기타","#",44,2013,2014
"7328",17296,"P","201103","999912","기타","고졸",303,2011,9999
"7329",17764,"P","201107","999912","보험관계인","#",286,2011,9999
"7330",19287,"R","201304","201405","기타","대학졸",37,2013,2014
"7331",19418,"R","201307","201402","기타","#",191,2013,2014
